Call Number,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Arrival_DtTm,Call Type Group,Unit Type,Neighborhooods
183490832,18146567,Medical Incident,12/15/18,12/15/18,12/15/18 8:22,12/15/18 8:24,12/15/18 8:24,12/15/18 8:25,12/15/18 8:27,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180520531,18022103,Medical Incident,2/21/18,2/20/18,2/21/18 7:22,2/21/18 7:22,2/21/18 7:23,2/21/18 7:24,2/21/18 7:27,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180632708,18026985,Structure Fire,3/4/18,3/4/18,3/4/18 17:43,3/4/18 17:44,3/4/18 17:44,3/4/18 17:45,3/4/18 17:48,0:05,Alarm,TRUCK,Lone Mountain/USF
181052642,18044798,Structure Fire,4/15/18,4/15/18,4/15/18 17:36,4/15/18 17:37,4/15/18 17:37,4/15/18 17:39,4/15/18 17:41,0:05,Alarm,TRUCK,Lone Mountain/USF
181753187,18074478,Medical Incident,6/24/18,6/24/18,6/24/18 19:30,6/24/18 19:31,6/24/18 19:32,6/24/18 19:33,6/24/18 19:36,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182070489,18087533,Medical Incident,7/26/18,7/25/18,7/26/18 5:52,7/26/18 5:54,7/26/18 5:55,7/26/18 5:57,7/26/18 5:58,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182533955,18106466,Medical Incident,9/10/18,9/10/18,9/10/18 22:08,9/10/18 22:09,9/10/18 22:09,9/10/18 22:09,9/10/18 22:13,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
183203887,18134716,Medical Incident,11/16/18,11/16/18,11/16/18 23:40,11/16/18 23:44,11/16/18 23:44,11/16/18 23:45,11/16/18 23:46,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
183410978,18143071,Medical Incident,12/7/18,12/7/18,12/7/18 9:12,12/7/18 9:13,12/7/18 9:13,12/7/18 9:15,12/7/18 9:18,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180153306,18006633,Medical Incident,1/15/18,1/15/18,1/15/18 20:55,1/15/18 20:56,1/15/18 20:57,1/15/18 20:58,1/15/18 21:00,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180783891,18033390,Medical Incident,3/19/18,3/19/18,3/19/18 21:16,3/19/18 21:16,3/19/18 21:16,3/19/18 21:16,3/19/18 21:21,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180843334,18035885,Medical Incident,3/25/18,3/25/18,3/25/18 21:16,3/25/18 21:17,3/25/18 21:18,3/25/18 21:19,3/25/18 21:21,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180173795,18007450,Alarms,1/17/18,1/17/18,1/17/18 20:14,1/17/18 20:17,1/17/18 20:17,1/17/18 20:17,1/17/18 20:20,0:05,Alarm,CHIEF,Lone Mountain/USF
180384056,18016530,Traffic Collision,2/7/18,2/7/18,2/7/18 22:20,2/7/18 22:20,2/7/18 22:22,2/7/18 22:24,2/7/18 22:25,0:05,Non Life-threatening,CHIEF,Lone Mountain/USF
180550572,18023368,Medical Incident,2/24/18,2/23/18,2/24/18 6:31,2/24/18 6:32,2/24/18 6:32,2/24/18 6:34,2/24/18 6:36,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
180863646,18036746,Medical Incident,3/27/18,3/27/18,3/27/18 20:30,3/27/18 20:31,3/27/18 20:31,3/27/18 20:31,3/27/18 20:36,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180920450,18039077,Medical Incident,4/2/18,4/1/18,4/2/18 6:20,4/2/18 6:22,4/2/18 6:22,4/2/18 6:23,4/2/18 6:26,0:05,Potentially Life-Threatening,PRIVATE,Lone Mountain/USF
181391321,18058831,Medical Incident,5/19/18,5/19/18,5/19/18 11:16,5/19/18 11:17,5/19/18 11:18,5/19/18 11:19,5/19/18 11:21,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
181742401,18073817,Alarms,6/23/18,6/23/18,6/23/18 15:24,6/23/18 15:26,6/23/18 15:26,6/23/18 15:28,6/23/18 15:30,0:05,Alarm,CHIEF,Lone Mountain/USF
182043897,18086607,Medical Incident,7/23/18,7/23/18,7/23/18 21:54,7/23/18 21:55,7/23/18 21:55,7/23/18 21:56,7/23/18 22:00,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182051560,18086785,Alarms,7/24/18,7/24/18,7/24/18 12:04,7/24/18 12:06,7/24/18 12:06,7/24/18 12:06,7/24/18 12:09,0:05,Alarm,ENGINE,Lone Mountain/USF
182470204,18103635,Medical Incident,9/4/18,9/3/18,9/4/18 2:24,9/4/18 2:25,9/4/18 2:25,9/4/18 2:26,9/4/18 2:29,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183322957,18139494,Medical Incident,11/28/18,11/28/18,11/28/18 16:38,11/28/18 16:40,11/28/18 16:40,11/28/18 16:41,11/28/18 16:44,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183350111,18140546,Medical Incident,12/1/18,11/30/18,12/1/18 0:39,12/1/18 0:41,12/1/18 0:41,12/1/18 0:41,12/1/18 0:45,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
183571597,18150013,Structure Fire,12/23/18,12/23/18,12/23/18 13:21,12/23/18 13:22,12/23/18 13:22,12/23/18 13:23,12/23/18 13:26,0:05,Alarm,TRUCK,Lone Mountain/USF
180502963,18021500,Structure Fire,2/19/18,2/19/18,2/19/18 18:01,2/19/18 18:01,2/19/18 18:01,2/19/18 18:03,2/19/18 18:07,0:05,Alarm,TRUCK,Lone Mountain/USF
180703295,18030058,Medical Incident,3/11/18,3/11/18,3/11/18 22:09,3/11/18 22:11,3/11/18 22:11,3/11/18 22:15,3/11/18 22:15,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
181281374,18054347,Medical Incident,5/8/18,5/8/18,5/8/18 10:28,5/8/18 10:29,5/8/18 10:30,5/8/18 10:31,5/8/18 10:34,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
181561639,18066084,Alarms,6/5/18,6/5/18,6/5/18 12:30,6/5/18 12:32,6/5/18 12:32,6/5/18 12:33,6/5/18 12:36,0:05,Alarm,CHIEF,Lone Mountain/USF
182012414,18085258,Citizen Assist / Service Call,7/20/18,7/20/18,7/20/18 16:17,7/20/18 16:19,7/20/18 16:19,7/20/18 16:20,7/20/18 16:23,0:05,Alarm,ENGINE,Lone Mountain/USF
183350520,18140602,Medical Incident,12/1/18,11/30/18,12/1/18 4:53,12/1/18 4:55,12/1/18 4:55,12/1/18 4:56,12/1/18 4:58,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183392429,18142405,Outside Fire,12/5/18,12/5/18,12/5/18 15:45,12/5/18 15:46,12/5/18 15:47,12/5/18 15:48,12/5/18 15:50,0:05,Fire,ENGINE,Lone Mountain/USF
180333150,18014140,Medical Incident,2/2/18,2/2/18,2/2/18 18:02,2/2/18 18:04,2/2/18 18:05,2/2/18 18:06,2/2/18 18:07,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180972135,18041365,Medical Incident,4/7/18,4/7/18,4/7/18 14:33,4/7/18 14:34,4/7/18 14:34,4/7/18 14:35,4/7/18 14:38,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
182720698,18113972,Structure Fire,9/29/18,9/28/18,9/29/18 7:23,9/29/18 7:23,9/29/18 7:23,9/29/18 7:24,9/29/18 7:28,0:05,Alarm,TRUCK,Lone Mountain/USF
180981625,18041769,Medical Incident,4/8/18,4/8/18,4/8/18 12:58,4/8/18 12:58,4/8/18 13:00,4/8/18 13:04,4/8/18 13:04,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
181653017,18070005,Medical Incident,6/14/18,6/14/18,6/14/18 17:54,6/14/18 17:56,6/14/18 17:57,6/14/18 17:57,6/14/18 18:00,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
181753796,18074543,Medical Incident,6/24/18,6/24/18,6/24/18 22:44,6/24/18 22:45,6/24/18 22:47,6/24/18 22:48,6/24/18 22:50,0:05,Potentially Life-Threatening,PRIVATE,Lone Mountain/USF
182321797,18097752,Alarms,8/20/18,8/20/18,8/20/18 12:16,8/20/18 12:17,8/20/18 12:18,8/20/18 12:19,8/20/18 12:22,0:05,Alarm,TRUCK,Lone Mountain/USF
183292522,18138230,Alarms,11/25/18,11/25/18,11/25/18 17:18,11/25/18 17:20,11/25/18 17:20,11/25/18 17:21,11/25/18 17:24,0:05,Alarm,ENGINE,Lone Mountain/USF
183313384,18139126,Structure Fire,11/27/18,11/27/18,11/27/18 19:54,11/27/18 19:56,11/27/18 19:57,11/27/18 19:58,11/27/18 20:00,0:05,Alarm,CHIEF,Lone Mountain/USF
180733403,18031249,Traffic Collision,3/14/18,3/14/18,3/14/18 18:51,3/14/18 18:51,3/14/18 18:53,3/14/18 18:54,3/14/18 18:57,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182783281,18116729,Medical Incident,10/5/18,10/5/18,10/5/18 18:02,10/5/18 18:02,10/5/18 18:03,10/5/18 18:04,10/5/18 18:08,0:05,Non Life-threatening,PRIVATE,Lone Mountain/USF
182792557,18117117,Traffic Collision,10/6/18,10/6/18,10/6/18 15:34,10/6/18 15:34,10/6/18 15:34,10/6/18 15:35,10/6/18 15:39,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180421251,18018000,Alarms,2/11/18,2/11/18,2/11/18 10:58,2/11/18 10:59,2/11/18 11:00,2/11/18 11:00,2/11/18 11:04,0:05,Alarm,ENGINE,Lone Mountain/USF
181393724,18059062,Outside Fire,5/19/18,5/19/18,5/19/18 22:40,5/19/18 22:42,5/19/18 22:42,5/19/18 22:43,5/19/18 22:45,0:05,Fire,ENGINE,Lone Mountain/USF
182372324,18099879,Medical Incident,8/25/18,8/25/18,8/25/18 14:56,8/25/18 14:58,8/25/18 14:58,8/25/18 14:59,8/25/18 15:02,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
180503019,18021508,Medical Incident,2/19/18,2/19/18,2/19/18 18:16,2/19/18 18:16,2/19/18 18:18,2/19/18 18:18,2/19/18 18:22,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183233221,18135880,Alarms,11/19/18,11/19/18,11/19/18 19:38,11/19/18 19:40,11/19/18 19:40,11/19/18 19:41,11/19/18 19:44,0:05,Alarm,CHIEF,Lone Mountain/USF
180012771,18000339,Medical Incident,1/1/18,1/1/18,1/1/18 15:58,1/1/18 16:01,1/1/18 16:01,1/1/18 16:02,1/1/18 16:04,0:05,Potentially Life-Threatening,TRUCK,Lone Mountain/USF
180122132,18005213,Medical Incident,1/12/18,1/12/18,1/12/18 14:15,1/12/18 14:17,1/12/18 14:17,1/12/18 14:18,1/12/18 14:21,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180962765,18040949,Gas Leak (Natural and LP Gases),4/6/18,4/6/18,4/6/18 17:35,4/6/18 17:38,4/6/18 17:38,4/6/18 17:39,4/6/18 17:41,0:05,Alarm,ENGINE,Lone Mountain/USF
182003911,18084972,Alarms,7/19/18,7/19/18,7/19/18 22:28,7/19/18 22:31,7/19/18 22:31,7/19/18 22:33,7/19/18 22:34,0:05,Alarm,ENGINE,Lone Mountain/USF
182712027,18113691,Traffic Collision,9/28/18,9/28/18,9/28/18 13:58,9/28/18 13:58,9/28/18 13:58,9/28/18 13:58,9/28/18 14:03,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
180412728,18017732,Medical Incident,2/10/18,2/10/18,2/10/18 17:22,2/10/18 17:22,2/10/18 17:22,2/10/18 17:22,2/10/18 17:27,0:05,Non Life-threatening,MEDIC,Lone Mountain/USF
182460218,18103276,Citizen Assist / Service Call,9/3/18,9/2/18,9/3/18 2:05,9/3/18 2:06,9/3/18 2:06,9/3/18 2:07,9/3/18 2:10,0:05,Alarm,ENGINE,Lone Mountain/USF
183302004,18138558,Alarms,11/26/18,11/26/18,11/26/18 13:41,11/26/18 13:43,11/26/18 13:45,11/26/18 13:45,11/26/18 13:47,0:05,Alarm,TRUCK,Lone Mountain/USF
180480892,18020497,Alarms,2/17/18,2/17/18,2/17/18 9:26,2/17/18 9:27,2/17/18 9:27,2/17/18 9:28,2/17/18 9:31,0:05,Alarm,ENGINE,Lone Mountain/USF
180943788,18040171,Other,4/4/18,4/4/18,4/4/18 20:44,4/4/18 20:45,4/4/18 20:45,4/4/18 20:46,4/4/18 20:49,0:05,Alarm,ENGINE,Lone Mountain/USF
180223847,18009508,Gas Leak (Natural and LP Gases),1/22/18,1/22/18,1/22/18 22:01,1/22/18 22:02,1/22/18 22:03,1/22/18 22:04,1/22/18 22:07,0:05,Alarm,ENGINE,Lone Mountain/USF
182460339,18103293,Medical Incident,9/3/18,9/2/18,9/3/18 3:42,9/3/18 3:43,9/3/18 3:44,9/3/18 3:45,9/3/18 3:48,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183513653,18147618,Traffic Collision,12/17/18,12/17/18,12/17/18 19:33,12/17/18 19:33,12/17/18 19:33,12/17/18 19:35,12/17/18 19:39,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180122338,18005234,Structure Fire,1/12/18,1/12/18,1/12/18 15:04,1/12/18 15:06,1/12/18 15:06,1/12/18 15:07,1/12/18 15:10,0:05,Fire,ENGINE,Lone Mountain/USF
180272239,18011464,Medical Incident,1/27/18,1/27/18,1/27/18 15:15,1/27/18 15:16,1/27/18 15:17,1/27/18 15:18,1/27/18 15:20,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180443865,18019015,Vehicle Fire,2/13/18,2/13/18,2/13/18 22:02,2/13/18 22:04,2/13/18 22:04,2/13/18 22:05,2/13/18 22:07,0:05,Fire,ENGINE,Lone Mountain/USF
180833834,18035554,Medical Incident,3/24/18,3/24/18,3/24/18 23:45,3/24/18 23:47,3/24/18 23:48,3/24/18 23:49,3/24/18 23:50,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
183190796,18133894,Medical Incident,11/15/18,11/15/18,11/15/18 8:30,11/15/18 8:33,11/15/18 8:33,11/15/18 8:35,11/15/18 8:36,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180394133,18016992,Alarms,2/8/18,2/8/18,2/8/18 22:50,2/8/18 22:52,2/8/18 22:52,2/8/18 22:54,2/8/18 22:56,0:05,Alarm,ENGINE,Lone Mountain/USF
180822338,18034955,Medical Incident,3/23/18,3/23/18,3/23/18 14:31,3/23/18 14:32,3/23/18 14:32,3/23/18 14:34,3/23/18 14:36,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180893662,18038082,Medical Incident,3/30/18,3/30/18,3/30/18 20:15,3/30/18 20:17,3/30/18 20:17,3/30/18 20:17,3/30/18 20:21,0:05,Non Life-threatening,MEDIC,Lone Mountain/USF
181523289,18064514,Smoke Investigation (Outside),6/1/18,6/1/18,6/1/18 19:43,6/1/18 19:45,6/1/18 19:46,6/1/18 19:47,6/1/18 19:49,0:05,Alarm,ENGINE,Lone Mountain/USF
183091420,18129642,Medical Incident,11/5/18,11/5/18,11/5/18 10:47,11/5/18 10:48,11/5/18 10:49,11/5/18 10:50,11/5/18 10:53,0:05,Potentially Life-Threatening,PRIVATE,Lone Mountain/USF
183202453,18134560,Medical Incident,11/16/18,11/16/18,11/16/18 16:13,11/16/18 16:14,11/16/18 16:15,11/16/18 16:16,11/16/18 16:19,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
180692215,18029536,Medical Incident,3/10/18,3/10/18,3/10/18 15:22,3/10/18 15:23,3/10/18 15:23,3/10/18 15:24,3/10/18 15:28,0:05,Potentially Life-Threatening,PRIVATE,Lone Mountain/USF
180893098,18038026,Structure Fire,3/30/18,3/30/18,3/30/18 17:40,3/30/18 17:41,3/30/18 17:41,3/30/18 17:42,3/30/18 17:46,0:05,Alarm,CHIEF,Lone Mountain/USF
183313384,18139126,Structure Fire,11/27/18,11/27/18,11/27/18 19:54,11/27/18 19:56,11/27/18 19:57,11/27/18 19:57,11/27/18 20:00,0:05,Alarm,TRUCK,Lone Mountain/USF
180442158,18018845,Medical Incident,2/13/18,2/13/18,2/13/18 14:25,2/13/18 14:25,2/13/18 14:26,2/13/18 14:26,2/13/18 14:31,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180781577,18033198,Alarms,3/19/18,3/19/18,3/19/18 11:46,3/19/18 11:48,3/19/18 11:48,3/19/18 11:52,3/19/18 11:52,0:05,Alarm,TRUCK,Lone Mountain/USF
180792865,18033730,Medical Incident,3/20/18,3/20/18,3/20/18 17:41,3/20/18 17:43,3/20/18 17:43,3/20/18 17:44,3/20/18 17:47,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
181220355,18051638,Structure Fire,5/2/18,5/1/18,5/2/18 4:41,5/2/18 4:43,5/2/18 4:44,5/2/18 4:45,5/2/18 4:47,0:05,Alarm,CHIEF,Lone Mountain/USF
181490633,18062971,Medical Incident,5/29/18,5/28/18,5/29/18 7:52,5/29/18 7:53,5/29/18 7:54,5/29/18 7:58,5/29/18 7:58,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
181531224,18064761,Medical Incident,6/2/18,6/2/18,6/2/18 10:33,6/2/18 10:33,6/2/18 10:34,6/2/18 10:35,6/2/18 10:39,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183061014,18128250,Traffic Collision,11/2/18,11/2/18,11/2/18 9:23,11/2/18 9:23,11/2/18 9:24,11/2/18 9:24,11/2/18 9:29,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180090569,18003803,Alarms,1/9/18,1/8/18,1/9/18 6:59,1/9/18 6:59,1/9/18 7:00,1/9/18 7:02,1/9/18 7:04,0:05,Alarm,CHIEF,Lone Mountain/USF
181993674,18084522,Medical Incident,7/18/18,7/18/18,7/18/18 20:23,7/18/18 20:24,7/18/18 20:24,7/18/18 20:25,7/18/18 20:28,0:05,Non Life-threatening,PRIVATE,Lone Mountain/USF
182162968,18091366,Medical Incident,8/4/18,8/4/18,8/4/18 19:12,8/4/18 19:13,8/4/18 19:13,8/4/18 19:14,8/4/18 19:17,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
182263822,18095611,Alarms,8/14/18,8/14/18,8/14/18 22:26,8/14/18 22:27,8/14/18 22:27,8/14/18 22:28,8/14/18 22:32,0:05,Alarm,ENGINE,Lone Mountain/USF
182773912,18116355,Medical Incident,10/4/18,10/4/18,10/4/18 19:52,10/4/18 19:53,10/4/18 19:53,10/4/18 19:54,10/4/18 19:57,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
182810838,18117864,Medical Incident,10/8/18,10/8/18,10/8/18 8:38,10/8/18 8:39,10/8/18 8:39,10/8/18 8:40,10/8/18 8:44,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
183060655,18128212,Medical Incident,11/2/18,11/1/18,11/2/18 7:42,11/2/18 7:43,11/2/18 7:44,11/2/18 7:46,11/2/18 7:48,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
183503042,18147201,Traffic Collision,12/16/18,12/16/18,12/16/18 20:04,12/16/18 20:06,12/16/18 20:06,12/16/18 20:07,12/16/18 20:10,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
180593807,18025325,Alarms,2/28/18,2/28/18,2/28/18 20:22,2/28/18 20:24,2/28/18 20:24,2/28/18 20:26,2/28/18 20:28,0:05,Alarm,ENGINE,Lone Mountain/USF
180661389,18028133,Medical Incident,3/7/18,3/7/18,3/7/18 11:16,3/7/18 11:18,3/7/18 11:19,3/7/18 11:20,3/7/18 11:22,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180773382,18032993,Medical Incident,3/18/18,3/18/18,3/18/18 21:14,3/18/18 21:16,3/18/18 21:16,3/18/18 21:17,3/18/18 21:20,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
182242714,18094706,Alarms,8/12/18,8/12/18,8/12/18 17:16,8/12/18 17:18,8/12/18 17:21,8/12/18 17:21,8/12/18 17:22,0:05,Alarm,ENGINE,Lone Mountain/USF
180863043,18036688,Medical Incident,3/27/18,3/27/18,3/27/18 17:32,3/27/18 17:34,3/27/18 17:35,3/27/18 17:35,3/27/18 17:38,0:05,Non Life-threatening,MEDIC,Lone Mountain/USF
182003911,18084972,Alarms,7/19/18,7/19/18,7/19/18 22:28,7/19/18 22:31,7/19/18 22:31,7/19/18 22:33,7/19/18 22:34,0:05,Alarm,CHIEF,Lone Mountain/USF
182460339,18103293,Medical Incident,9/3/18,9/2/18,9/3/18 3:42,9/3/18 3:43,9/3/18 3:44,9/3/18 3:44,9/3/18 3:48,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
183280482,18137630,Medical Incident,11/24/18,11/23/18,11/24/18 5:52,11/24/18 5:53,11/24/18 5:54,11/24/18 5:55,11/24/18 5:57,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
183320421,18139268,Alarms,11/28/18,11/27/18,11/28/18 5:38,11/28/18 5:39,11/28/18 5:39,11/28/18 5:41,11/28/18 5:43,0:05,Alarm,ENGINE,Lone Mountain/USF
183473656,18145961,Medical Incident,12/13/18,12/13/18,12/13/18 20:58,12/13/18 21:00,12/13/18 21:00,12/13/18 21:01,12/13/18 21:04,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183620283,18151748,Structure Fire,12/28/18,12/27/18,12/28/18 3:25,12/28/18 3:25,12/28/18 3:25,12/28/18 3:27,12/28/18 3:30,0:05,Alarm,TRUCK,Lone Mountain/USF
183491966,18146697,Medical Incident,12/15/18,12/15/18,12/15/18 13:59,12/15/18 14:01,12/15/18 14:02,12/15/18 14:02,12/15/18 14:05,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
180381539,18016238,Medical Incident,2/7/18,2/7/18,2/7/18 11:29,2/7/18 11:30,2/7/18 11:30,2/7/18 11:30,2/7/18 11:34,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
180693446,18029649,Alarms,3/10/18,3/10/18,3/10/18 20:45,3/10/18 20:47,3/10/18 20:47,3/10/18 20:48,3/10/18 20:51,0:05,Alarm,CHIEF,Lone Mountain/USF
180693446,18029649,Alarms,3/10/18,3/10/18,3/10/18 20:45,3/10/18 20:47,3/10/18 20:47,3/10/18 20:48,3/10/18 20:51,0:05,Alarm,ENGINE,Lone Mountain/USF
180893098,18038026,Structure Fire,3/30/18,3/30/18,3/30/18 17:40,3/30/18 17:41,3/30/18 17:41,3/30/18 17:42,3/30/18 17:46,0:05,Alarm,ENGINE,Lone Mountain/USF
181043208,18044437,Gas Leak (Natural and LP Gases),4/14/18,4/14/18,4/14/18 19:29,4/14/18 19:30,4/14/18 19:30,4/14/18 19:31,4/14/18 19:34,0:05,Alarm,CHIEF,Lone Mountain/USF
181280385,18054248,Medical Incident,5/8/18,5/7/18,5/8/18 4:57,5/8/18 4:57,5/8/18 4:58,5/8/18 5:00,5/8/18 5:03,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
181632157,18069120,Outside Fire,6/12/18,6/12/18,6/12/18 14:12,6/12/18 14:14,6/12/18 14:14,6/12/18 14:15,6/12/18 14:18,0:05,Fire,CHIEF,Lone Mountain/USF
181933446,18082060,Other,7/12/18,7/12/18,7/12/18 20:10,7/12/18 20:11,7/12/18 20:11,7/12/18 20:12,7/12/18 20:15,0:05,Alarm,ENGINE,Lone Mountain/USF
182271807,18095817,Medical Incident,8/15/18,8/15/18,8/15/18 12:38,8/15/18 12:38,8/15/18 12:41,8/15/18 12:42,8/15/18 12:43,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182572003,18107965,Alarms,9/14/18,9/14/18,9/14/18 13:35,9/14/18 13:39,9/14/18 13:39,9/14/18 13:41,9/14/18 13:41,0:05,Alarm,TRUCK,Lone Mountain/USF
183023136,18126745,Medical Incident,10/29/18,10/29/18,10/29/18 17:34,10/29/18 17:35,10/29/18 17:36,10/29/18 17:36,10/29/18 17:40,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183080467,18129117,Medical Incident,11/4/18,11/3/18,11/4/18 3:13,11/4/18 3:14,11/4/18 3:14,11/4/18 3:15,11/4/18 3:19,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
183333717,18140054,Medical Incident,11/29/18,11/29/18,11/29/18 21:13,11/29/18 21:14,11/29/18 21:14,11/29/18 21:14,11/29/18 21:19,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
181274039,18054135,Medical Incident,5/7/18,5/7/18,5/7/18 20:49,5/7/18 20:51,5/7/18 20:51,5/7/18 20:52,5/7/18 20:54,0:05,Potentially Life-Threatening,PRIVATE,Lone Mountain/USF
182070489,18087533,Medical Incident,7/26/18,7/25/18,7/26/18 5:52,7/26/18 5:54,7/26/18 5:55,7/26/18 5:55,7/26/18 5:58,0:05,Potentially Life-Threatening,MEDIC,Lone Mountain/USF
182332030,18098172,Medical Incident,8/21/18,8/21/18,8/21/18 13:22,8/21/18 13:23,8/21/18 13:23,8/21/18 13:23,8/21/18 13:28,0:05,Non Life-threatening,MEDIC,Lone Mountain/USF
182590954,18108723,Medical Incident,9/16/18,9/16/18,9/16/18 9:14,9/16/18 9:15,9/16/18 9:15,9/16/18 9:16,9/16/18 9:19,0:05,Potentially Life-Threatening,TRUCK,Lone Mountain/USF
180341956,18014475,Medical Incident,2/3/18,2/3/18,2/3/18 13:40,2/3/18 13:42,2/3/18 13:43,2/3/18 13:43,2/3/18 13:46,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180581915,18024766,Alarms,2/27/18,2/27/18,2/27/18 12:45,2/27/18 12:47,2/27/18 12:47,2/27/18 12:48,2/27/18 12:51,0:05,Alarm,TRUCK,Lone Mountain/USF
181522234,18064401,Structure Fire,6/1/18,6/1/18,6/1/18 15:10,6/1/18 15:12,6/1/18 15:12,6/1/18 15:13,6/1/18 15:16,0:05,Alarm,ENGINE,Lone Mountain/USF
182364062,18099607,Medical Incident,8/24/18,8/24/18,8/24/18 21:38,8/24/18 21:38,8/24/18 21:39,8/24/18 21:40,8/24/18 21:44,0:05,Potentially Life-Threatening,PRIVATE,Lone Mountain/USF
182883254,18120866,Medical Incident,10/15/18,10/15/18,10/15/18 18:48,10/15/18 18:48,10/15/18 18:49,10/15/18 18:50,10/15/18 18:53,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182940097,18123076,Medical Incident,10/21/18,10/20/18,10/21/18 0:28,10/21/18 0:29,10/21/18 0:29,10/21/18 0:31,10/21/18 0:33,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
180863043,18036688,Medical Incident,3/27/18,3/27/18,3/27/18 17:32,3/27/18 17:34,3/27/18 17:35,3/27/18 17:36,3/27/18 17:38,0:05,Non Life-threatening,ENGINE,Lone Mountain/USF
181743009,18073907,Medical Incident,6/23/18,6/23/18,6/23/18 17:47,6/23/18 17:48,6/23/18 17:51,6/23/18 17:51,6/23/18 17:52,0:05,Potentially Life-Threatening,RESCUE CAPTAIN,Lone Mountain/USF
181981676,18083944,Medical Incident,7/17/18,7/17/18,7/17/18 12:17,7/17/18 12:18,7/17/18 12:19,7/17/18 12:20,7/17/18 12:23,0:05,Potentially Life-Threatening,ENGINE,Lone Mountain/USF
182110743,18089163,Alarms,7/30/18,7/30/18,7/30/18 8:46,7/30/18 8:47,7/30/18 8:47,7/30/18 8:48,7/30/18 8:51,0:05,Alarm,ENGINE,Lone Mountain/USF
